0.9995,0.9995
0.999001,0.999
0.998503,0.998499
0.998006,0.997997
0.99751,0.997495
0.997015,0.996993
0.996521,0.99649
0.996028,0.995986
0.995536,0.995482
0.995045,0.994978
0.994555,0.994473
0.994066,0.993968
0.993578,0.993462
0.993091,0.992955
0.992605,0.992449
0.99212,0.991941
0.991636,0.991434
0.991153,0.990926
0.99067,0.990417
0.990189,0.989908
0.989709,0.989398
0.98923,0.988888
0.988752,0.988378
0.988275,0.987867
0.987799,0.987356
0.987324,0.986844
0.986849,0.986332
0.986376,0.985819
0.985904,0.985306
0.985433,0.984793
0.984963,0.984279
0.984493,0.983764
0.984025,0.98325
0.983558,0.982735
0.983091,0.982219
0.982626,0.981703
0.982162,0.981186
0.981698,0.98067
0.981236,0.980152
0.980775,0.979635
0.980314,0.979117
0.979855,0.978598
0.979396,0.978079
0.978939,0.97756
0.978482,0.97704
0.978027,0.97652
0.977572,0.976
0.977119,0.975479
0.976666,0.974958
0.976214,0.974436
0.975764,0.973914
0.975314,0.973392
0.974865,0.972869
0.974417,0.972346
0.973971,0.971822
0.973525,0.971299
0.97308,0.970774
0.972636,0.97025
0.972193,0.969725
0.971751,0.9692
0.97131,0.968674
0.97087,0.968148
0.970431,0.967622
0.969993,0.967095
0.969556,0.966568
0.96912,0.96604
0.968685,0.965513
0.96825,0.964984
0.967817,0.964456
0.967385,0.963927
0.966953,0.963398
0.966523,0.962869
0.966094,0.962339
0.965665,0.961809
0.965238,0.961278
0.964811,0.960747
0.964385,0.960216
0.963961,0.959685
0.963537,0.959153
0.963114,0.958621
0.962693,0.958089
0.962272,0.957556
0.961852,0.957023
0.961433,0.95649
0.961015,0.955956
0.960598,0.955423
0.960182,0.954888
0.959767,0.954354
0.959353,0.953819
0.958939,0.953284
0.958527,0.952749
0.958116,0.952213
0.957705,0.951677
0.957296,0.951141
0.956888,0.950604
0.95648,0.950068
0.956073,0.949531
0.955668,0.948993
0.955263,0.948456
0.954859,0.947918
0.954456,0.94738
0.954055,0.946841
0.953654,0.946303
0.953254,0.945764
0.952854,0.945224
0.952456,0.944685
0.952059,0.944145
0.951663,0.943605
0.951268,0.943065
0.950873,0.942525
0.95048,0.941984
0.950087,0.941443
0.949696,0.940902
0.949305,0.94036
0.948915,0.939819
0.948526,0.939277
0.948139,0.938734
0.947752,0.938192
0.947366,0.937649
0.946981,0.937107
0.946596,0.936564
0.946213,0.93602
0.945831,0.935477
0.945449,0.934933
0.945069,0.934389
0.944689,0.933845
0.944311,0.9333
0.943933,0.932756
0.943556,0.932211
0.943181,0.931666
0.942806,0.931121
0.942432,0.930575
0.942059,0.93003
0.941686,0.929484
0.941315,0.928938
0.940945,0.928391
0.940576,0.927845
0.940207,0.927298
0.939839,0.926752
0.939473,0.926205
0.939107,0.925657
0.938742,0.92511
0.938378,0.924562
0.938015,0.924015
0.937653,0.923467
0.937292,0.922919
0.936932,0.92237
0.936572,0.921822
0.936214,0.921273
0.935856,0.920725
0.9355,0.920176
0.935144,0.919626
0.934789,0.919077
0.934435,0.918528
0.934082,0.917978
0.93373,0.917428
0.933379,0.916879
0.933029,0.916328
0.932679,0.915778
0.932331,0.915228
0.931983,0.914677
0.931636,0.914127
0.931291,0.913576
0.930946,0.913025
0.930602,0.912474
0.930258,0.911923
0.929916,0.911371
0.929575,0.91082
0.929234,0.910268
0.928895,0.909716
0.928556,0.909165
0.928219,0.908612
0.927882,0.90806
0.927546,0.907508
0.927211,0.906956
0.926876,0.906403
0.926543,0.905851
0.926211,0.905298
0.925879,0.904745
0.925548,0.904192
0.925219,0.903639
0.92489,0.903086
0.924562,0.902532
0.924235,0.901979
0.923909,0.901426
0.923583,0.900872
0.923259,0.900318
0.922935,0.899765
0.922612,0.899211
0.922291,0.898657
0.92197,0.898103
0.92165,0.897548
0.92133,0.896994
0.921012,0.89644
0.920695,0.895885
0.920378,0.895331
0.920062,0.894776
0.919748,0.894222
0.919434,0.893667
0.919121,0.893112
0.918808,0.892557
0.918497,0.892002
0.918187,0.891447
0.917877,0.890892
0.917568,0.890337
0.91726,0.889781
0.916953,0.889226
0.916647,0.888671
0.916342,0.888115
0.916038,0.88756
0.915734,0.887004
0.915432,0.886449
0.91513,0.885893
0.914829,0.885337
0.914529,0.884781
0.91423,0.884226
0.913931,0.88367
0.913634,0.883114
0.913337,0.882558
0.913041,0.882002
0.912746,0.881446
0.912452,0.88089
0.912159,0.880334
0.911867,0.879777
0.911575,0.879221
0.911285,0.878665
0.910995,0.878109
0.910706,0.877552
0.910418,0.876996
0.910131,0.87644
0.909844,0.875883
0.909559,0.875327
0.909274,0.874771
0.90899,0.874214
0.908707,0.873658
0.908425,0.873101
0.908144,0.872545
0.907863,0.871988
0.907584,0.871432
0.907305,0.870875
0.907027,0.870319
0.90675,0.869762
0.906474,0.869206
0.906198,0.868649
0.905924,0.868093
0.90565,0.867536
0.905377,0.86698
0.905105,0.866423
0.904834,0.865866
0.904564,0.86531
0.904294,0.864753
0.904025,0.864197
0.903757,0.86364
0.90349,0.863084
0.903224,0.862527
0.902959,0.861971
0.902694,0.861414
0.902431,0.860858
0.902168,0.860302
0.901906,0.859745
0.901645,0.859189
0.901384,0.858632
0.901125,0.858076
0.900866,0.85752
0.900608,0.856964
0.900351,0.856407
0.900095,0.855851
0.899839,0.855295
0.899585,0.854739
0.899331,0.854183
0.899078,0.853627
0.898826,0.853071
0.898574,0.852515
0.898324,0.851959
0.898074,0.851403
0.897825,0.850847
0.897577,0.850291
0.89733,0.849735
0.897084,0.849179
0.896838,0.848624
0.896593,0.848068
0.896349,0.847513
0.896106,0.846957
0.895864,0.846402
0.895622,0.845846
0.895382,0.845291
0.895142,0.844735
0.894903,0.84418
0.894664,0.843625
0.894427,0.84307
0.89419,0.842515
0.893954,0.84196
0.893719,0.841405
0.893485,0.84085
0.893252,0.840295
0.893019,0.839741
0.892787,0.839186
0.892556,0.838632
0.892326,0.838077
0.892096,0.837523
0.891868,0.836968
0.89164,0.836414
0.891413,0.83586
0.891187,0.835306
0.890961,0.834752
0.890737,0.834198
0.890513,0.833644
0.89029,0.83309
0.890068,0.832537
0.889846,0.831983
0.889625,0.83143
0.889406,0.830876
0.889186,0.830323
0.888968,0.82977
0.888751,0.829217
0.888534,0.828664
0.888318,0.828111
0.888103,0.827558
0.887889,0.827006
0.887675,0.826453
0.887462,0.825901
0.88725,0.825348
0.887039,0.824796
0.886829,0.824244
0.886619,0.823692
0.88641,0.82314
0.886202,0.822588
0.885995,0.822036
0.885789,0.821485
0.885583,0.820933
0.885378,0.820382
0.885174,0.819831
0.88497,0.819279
0.884768,0.818728
0.884566,0.818178
