10,-0.049975,0.00500144,-0.000577411,3.02945e-07,-9.62677e-08,-4.995,8.66025,1.60111e-10,0.500288,-0.000500182,4.80069e-08,-5,-8.66025,1.60746e-10,0.000289348,0.000499879,4.82607e-08
9.99999,-0.0999,0.0100058,-0.00115494,1.21134e-06,-3.85242e-07,-4.98999,8.66024,1.27878e-09,0.500575,-0.00100072,1.91605e-07,-4.99999,-8.66024,1.28893e-09,0.000580044,0.00099951,1.93636e-07
9.99997,-0.149775,0.0150129,-0.0017326,2.7246e-06,-8.67179e-07,-4.98499,8.66023,4.30874e-09,0.500861,-0.00150161,4.30161e-07,-4.99999,-8.66023,4.36016e-09,0.000872087,0.00149889,4.37017e-07
9.99995,-0.1996,0.020023,-0.00231038,4.84223e-06,-1.54234e-06,-4.97998,8.66021,1.01964e-08,0.501145,-0.00200285,7.63041e-07,-4.99998,-8.66021,1.03589e-08,0.00116548,0.001998,7.79297e-07
9.99993,-0.249374,0.0250358,-0.00288829,7.56383e-06,-2.41098e-06,-4.97496,8.66019,1.98819e-08,0.501428,-0.00250442,1.18961e-06,-4.99996,-8.66019,2.02787e-08,0.00146022,0.00249685,1.22137e-06
9.9999,-0.299099,0.0300515,-0.00346634,1.08891e-05,-3.47336e-06,-4.96995,8.66016,3.42988e-08,0.50171,-0.00300632,1.70924e-06,-4.99995,-8.66016,3.51219e-08,0.00175631,0.00299543,1.76412e-06
9.99986,-0.348773,0.03507,-0.00404451,1.48178e-05,-4.72975e-06,-4.96493,8.66013,5.43747e-08,0.501991,-0.00350854,2.32129e-06,-4.99993,-8.66013,5.58998e-08,0.00205375,0.00349373,2.40846e-06
9.99982,-0.398398,0.0400913,-0.00462281,1.93497e-05,-6.1804e-06,-4.95991,8.66009,8.10305e-08,0.50227,-0.00401108,3.02512e-06,-4.99991,-8.66009,8.36327e-08,0.00235254,0.00399173,3.15528e-06
9.99977,-0.447972,0.0451154,-0.00520126,2.4485e-05,-7.82559e-06,-4.95488,8.66005,1.15181e-07,0.502549,-0.00451393,3.82012e-06,-4.99988,-8.66005,1.1935e-07,0.00265268,0.00448945,4.00547e-06
9.99971,-0.497495,0.0501423,-0.00577983,3.02236e-05,-9.66557e-06,-4.94986,8.66,1.57735e-07,0.502826,-0.00501708,4.70564e-06,-4.99985,-8.66,1.6409e-07,0.00295417,0.00498686,4.95993e-06
9.99965,-0.546969,0.0551719,-0.00635855,3.65656e-05,-1.17006e-05,-4.94483,8.65995,2.09593e-07,0.503102,-0.00552053,5.68105e-06,-4.99982,-8.65995,2.18899e-07,0.00325701,0.00548396,6.01956e-06
9.99958,-0.596392,0.0602043,-0.00693741,4.35113e-05,-1.3931e-05,-4.9398,8.65989,2.71653e-07,0.503376,-0.00602426,6.74572e-06,-4.99979,-8.65989,2.84834e-07,0.00356121,0.00598075,7.18527e-06
9.99951,-0.645765,0.0652395,-0.00751641,5.1061e-05,-1.6357e-05,-4.93476,8.65983,3.44803e-07,0.50365,-0.00652828,7.89902e-06,-4.99975,-8.65983,3.62961e-07,0.00386675,0.00647722,8.45794e-06
9.99943,-0.695087,0.0702773,-0.00809556,5.92152e-05,-1.89788e-05,-4.92972,8.65976,4.29927e-07,0.503922,-0.00703257,9.14033e-06,-4.99971,-8.65977,4.54353e-07,0.00417365,0.00697335,9.83848e-06
9.99935,-0.744359,0.0753179,-0.00867486,6.79743e-05,-2.17968e-05,-4.92468,8.65969,5.27901e-07,0.504193,-0.00753713,1.0469e-05,-4.99967,-8.65969,5.60093e-07,0.00448189,0.00746916,1.13278e-05
9.99926,-0.793581,0.0803612,-0.0092543,7.73388e-05,-2.48112e-05,-4.91964,8.65961,6.39596e-07,0.504463,-0.00804195,1.18844e-05,-4.99962,-8.65962,6.81274e-07,0.00479149,0.00796461,1.29268e-05
9.99916,-0.842752,0.0854071,-0.00983389,8.73096e-05,-2.80223e-05,-4.91459,8.65953,7.65876e-07,0.504731,-0.00854703,1.3386e-05,-4.99957,-8.65953,8.18997e-07,0.00510244,0.00845972,1.46363e-05
9.99906,-0.891872,0.0904558,-0.0104136,9.78873e-05,-3.14303e-05,-4.90954,8.65944,9.076e-07,0.504999,-0.00905236,1.4973e-05,-4.99952,-8.65945,9.74372e-07,0.00541473,0.00895447,1.64573e-05
9.99896,-0.940943,0.0955071,-0.0109935,0.000109073,-3.50356e-05,-4.90449,8.65935,1.06562e-06,0.505265,-0.00955793,1.66449e-05,-4.99946,-8.65935,1.14852e-06,0.00572838,0.00944886,1.83907e-05
9.99884,-0.989962,0.100561,-0.0115736,0.000120867,-3.88384e-05,-4.89944,8.65925,1.24078e-06,0.50553,-0.0100637,1.8401e-05,-4.9994,-8.65926,1.34256e-06,0.00604338,0.00994287,2.04374e-05
9.99872,-1.03893,0.105618,-0.0121538,0.000133271,-4.2839e-05,-4.89438,8.65915,1.43392e-06,0.505794,-0.0105698,2.02408e-05,-4.99934,-8.65916,1.55765e-06,0.00635972,0.0104365,2.25982e-05
9.9986,-1.08785,0.110677,-0.0127342,0.000146285,-4.70376e-05,-4.88932,8.65904,1.64587e-06,0.506057,-0.011076,2.21635e-05,-4.99928,-8.65905,1.79491e-06,0.00667741,0.0109298,2.48741e-05
9.99847,-1.13672,0.115739,-0.0133147,0.000159912,-5.14346e-05,-4.88426,8.65892,1.87746e-06,0.506318,-0.0115825,2.41687e-05,-4.99921,-8.65894,2.05552e-06,0.00699645,0.0114226,2.7266e-05
