0.994968,0.994953
0.990037,0.989856
0.985207,0.984711
0.980477,0.979521
0.975847,0.974289
0.971316,0.969017
0.966884,0.963707
0.962549,0.958361
0.958312,0.952983
0.954171,0.947574
0.950126,0.942137
0.946176,0.936673
0.942321,0.931185
0.93856,0.925676
0.934892,0.920146
0.931317,0.914599
0.927833,0.909036
0.92444,0.903458
0.921138,0.897869
0.917926,0.89227
0.914802,0.886663
0.911766,0.881049
0.908818,0.87543
0.905957,0.869809
0.903182,0.864185
0.900492,0.858563
0.897886,0.852942
0.895364,0.847324
0.892926,0.841711
0.89057,0.836104
0.888295,0.830505
0.886102,0.824916
0.883989,0.819336
0.881955,0.813768
0.880001,0.808214
0.878124,0.802673
0.876325,0.797147
0.874603,0.791639
0.872958,0.786147
0.871387,0.780675
0.869892,0.775222
0.868471,0.769789
0.867124,0.764378
0.865849,0.75899
0.864647,0.753626
0.863517,0.748285
0.862458,0.74297
0.86147,0.737681
0.860551,0.732418
0.859702,0.727183
0.858922,0.721976
0.85821,0.716798
0.857566,0.711649
0.856989,0.706531
0.856479,0.701443
0.856035,0.696386
0.855657,0.691362
0.855344,0.68637
0.855095,0.68141
0.854911,0.676484
0.85479,0.671592
0.854733,0.666734
0.854738,0.661911
0.854806,0.657122
0.854936,0.652369
0.855127,0.647652
0.855379,0.642971
0.855691,0.638326
0.856064,0.633718
0.856497,0.629146
0.856989,0.624612
0.85754,0.620115
0.85815,0.615656
0.858817,0.611234
0.859543,0.606851
0.860327,0.602506
0.861168,0.598198
0.862065,0.59393
0.863019,0.5897
0.86403,0.585508
0.865096,0.581356
0.866218,0.577242
0.867395,0.573167
0.868627,0.569131
0.869914,0.565135
0.871256,0.561177
0.872652,0.557259
0.874101,0.553379
0.875604,0.549539
0.877161,0.545738
0.878771,0.541976
0.880434,0.538253
0.882149,0.53457
0.883917,0.530925
0.885737,0.52732
0.887609,0.523754
0.889533,0.520226
0.891509,0.516738
0.893536,0.513288
0.895614,0.509877
0.897744,0.506505
0.899924,0.503172
0.902154,0.499877
0.904435,0.49662
0.906767,0.493402
0.909148,0.490222
0.91158,0.487081
0.914061,0.483977
0.916592,0.480911
0.919173,0.477883
0.921802,0.474893
0.924481,0.471941
0.927209,0.469026
0.929986,0.466148
0.932812,0.463308
0.935686,0.460505
0.938609,0.457738
0.94158,0.455009
0.9446,0.452316
0.947667,0.44966
0.950783,0.447041
0.953946,0.444457
0.957158,0.44191
0.960416,0.439399
0.963723,0.436924
0.967077,0.434485
0.970478,0.432081
0.973926,0.429713
0.977422,0.427381
0.980965,0.425083
0.984554,0.422821
0.98819,0.420594
0.991873,0.418401
0.995603,0.416244
0.999379,0.414121
1.0032,0.412032
1.00707,0.409978
1.01098,0.407958
1.01495,0.405972
1.01895,0.40402
1.02301,0.402103
1.0271,0.400218
1.03125,0.398368
1.03544,0.396551
1.03967,0.394767
1.04395,0.393017
1.04828,0.3913
1.05265,0.389616
1.05707,0.387965
1.06153,0.386347
1.06603,0.384762
1.07058,0.383209
1.07518,0.38169
1.07982,0.380202
1.0845,0.378748
1.08923,0.377325
1.094,0.375935
1.09882,0.374577
1.10368,0.373252
1.10858,0.371958
1.11352,0.370697
1.11851,0.369468
1.12355,0.36827
1.12862,0.367105
1.13374,0.365971
1.1389,0.36487
1.14411,0.3638
1.14935,0.362761
1.15464,0.361755
